sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2022,11,2,11,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,133,3,3,1.0,3,7,0.0,0,0.0,0,3,3,1.0,0,0,0.0,3,1.0,1,0.33,67
volleyball,v1,2022,11,2,11,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,133,3,9,3.0,2,29,0.24,0,0.0,0,0,1,0.33,14,0,0.57,6,2.0,0,0.0,146
volleyball,v1,2022,11,2,11,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,133,3,0,0.0,0,0,0.0,7,2.33,0,0,0,0.0,18,1,0.44,16,5.33,0,0.0,151
volleyball,v1,2022,11,2,11,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,133,2,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,6,0,0.17,1,0.5,0,0.0,39
volleyball,v1,2022,11,2,11,Championship,265,12,12,MBLCK,,Lauren,Stivrins,Lauren Stivrins,265,12,12,MBLCK,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,11,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,11,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,133,3,19,6.33,2,44,0.39,1,0.33,0,2,1,0.33,30,2,0.43,3,1.0,1,0.33,254
volleyball,v1,2022,11,2,11,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,132,3,3,1.0,4,11,-0.09,0,0.0,0,0,0,0.0,1,0,1.0,1,0.33,2,0.67,147
volleyball,v1,2022,11,2,11,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,132,3,7,2.33,4,20,0.15,1,0.33,0,0,0,0.0,7,1,0.57,7,2.33,0,0.0,180
volleyball,v1,2022,11,2,11,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,132,3,8,2.67,0,15,0.53,0,0.0,0,1,1,0.33,1,0,1.0,1,0.33,2,0.67,239
volleyball,v1,2022,11,2,11,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,132,3,15,5.0,3,31,0.39,0,0.0,0,0,1,0.33,0,0,0.0,10,3.33,1,0.33,338
volleyball,v1,2022,11,2,11,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,132,3,0,0.0,0,0,0.0,0,0.0,0,0,1,0.33,0,0,0.0,4,1.33,0,0.0,172
volleyball,v1,2022,11,2,11,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,132,3,2,0.67,0,4,0.5,37,12.33,0,1,0,0.0,0,0,0.0,7,2.33,1,0.33,232
volleyball,v1,2022,11,2,11,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,132,2,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,3,0,0.33,1,0.5,0,0.0,147
volleyball,v1,2022,11,2,11,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,132,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,11,1,0.55,7,2.33,0,0.0,177
volleyball,v1,2022,11,2,11,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,132,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,11,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,132,3,12,4.0,2,29,0.34,1,0.33,0,2,0,0.0,38,5,0.45,9,3.0,3,1.0,252
volleyball,v1,2022,11,2,12,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,12,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,131,3,7,2.33,3,18,0.22,0,0.0,0,0,0,0.0,28,1,0.61,8,2.67,1,0.33,234
volleyball,v1,2022,11,2,12,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,12,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,131,3,4,1.33,1,9,0.33,3,1.0,0,0,1,0.33,0,0,0.0,1,0.33,0,0.0,180
volleyball,v1,2022,11,2,12,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,12,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,131,3,12,4.0,5,32,0.22,0,0.0,0,0,2,0.67,14,0,0.57,9,3.0,3,1.0,337
volleyball,v1,2022,11,2,12,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,131,3,17,5.67,3,34,0.41,0,0.0,0,2,0,0.0,0,0,0.0,9,3.0,0,0.0,329
volleyball,v1,2022,11,2,12,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,131,3,1,0.33,0,1,1.0,36,12.0,0,2,0,0.0,0,0,0.0,9,3.0,0,0.0,221
volleyball,v1,2022,11,2,12,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,12,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,131,3,3,1.0,2,7,0.14,0,0.0,1,0,1,0.33,0,0,0.0,0,0.0,2,0.67,164
volleyball,v1,2022,11,2,12,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,131,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,11,1,0.91,12,4.0,0,0.0,230
volleyball,v1,2022,11,2,12,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,130,3,3,1.0,2,13,0.08,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,1,0.33,57
volleyball,v1,2022,11,2,12,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,130,3,2,0.67,2,6,0.0,29,9.67,0,1,1,0.33,0,0,0.0,7,2.33,1,0.33,112
volleyball,v1,2022,11,2,12,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,130,3,6,2.0,3,18,0.17,2,0.67,0,1,0,0.0,29,2,0.55,9,3.0,0,0.0,99
volleyball,v1,2022,11,2,12,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,130,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,12,0,0.58,10,3.33,0,0.0,105
volleyball,v1,2022,11,2,12,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,12,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,12,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,130,3,0,0.0,0,0,0.0,1,0.33,0,1,1,0.33,0,0,0.0,3,1.0,0,0.0,60
volleyball,v1,2022,11,2,12,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,130,3,15,5.0,4,43,0.26,0,0.0,1,0,1,0.33,21,1,0.71,3,1.0,2,0.67,169
volleyball,v1,2022,11,2,12,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,12,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,130,3,6,2.0,3,15,0.2,0,0.0,0,0,0,0.0,1,0,1.0,4,1.33,0,0.0,74
volleyball,v1,2022,11,2,12,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,130,3,3,1.0,1,9,0.22,1,0.33,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,58
volleyball,v1,2022,11,3,13,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,13,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,136,3,18,6.0,5,42,0.31,0,0.0,0,2,1,0.33,34,1,0.47,12,4.0,2,0.67,360
volleyball,v1,2022,11,3,13,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,13,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,136,3,3,1.0,0,10,0.3,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,1,0.33,181
volleyball,v1,2022,11,3,13,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,136,3,1,0.33,0,6,0.17,41,13.67,1,3,1,0.33,0,0,0.0,14,4.67,0,0.0,235
volleyball,v1,2022,11,3,13,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,13,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,136,3,0,0.0,0,0,0.0,1,0.33,1,0,0,0.0,15,1,0.53,16,5.33,0,0.0,273
volleyball,v1,2022,11,3,13,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,136,3,0,0.0,0,0,0.0,1,0.33,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,129
volleyball,v1,2022,11,3,13,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,136,3,13,4.33,2,45,0.24,0,0.0,0,1,1,0.33,1,0,1.0,16,5.33,2,0.67,350
volleyball,v1,2022,11,3,13,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,136,3,4,1.33,2,8,0.25,0,0.0,0,1,0,0.0,0,0,0.0,1,0.33,2,0.67,169
volleyball,v1,2022,11,3,13,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,136,3,8,2.67,1,31,0.23,1,0.33,0,0,2,0.67,14,1,0.64,11,3.67,1,0.33,290
volleyball,v1,2022,11,3,13,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,135,3,1,0.33,0,2,0.5,34,11.33,0,0,1,0.33,0,0,0.0,12,4.0,0,0.0,152
volleyball,v1,2022,11,3,13,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,135,3,9,3.0,7,40,0.05,1,0.33,0,0,0,0.0,22,1,0.36,9,3.0,2,0.67,86
volleyball,v1,2022,11,3,13,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,135,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,9,1,0.33,17,5.67,0,0.0,120
volleyball,v1,2022,11,3,13,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,135,3,16,5.33,9,51,0.14,0,0.0,0,1,0,0.0,1,0,0.0,21,7.0,2,0.67,176
volleyball,v1,2022,11,3,13,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,13,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,135,3,7,2.33,1,25,0.24,0,0.0,0,1,2,0.67,36,3,0.39,11,3.67,1,0.33,154
volleyball,v1,2022,11,3,13,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,13,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,135,3,4,1.33,2,15,0.13,1,0.33,0,0,0,0.0,0,0,0.0,2,0.67,0,0.0,59
volleyball,v1,2022,11,3,13,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,135,3,4,1.33,1,12,0.25,1,0.33,0,0,0,0.0,0,0,0.0,2,0.67,1,0.33,83
volleyball,v1,2022,11,3,13,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,13,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,135,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,0,0,0.0,3,1.0,0,0.0,57
volleyball,v1,2022,11,3,14,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,134,3,3,1.0,3,13,0.0,0,0.0,0,1,0,0.0,31,2,0.55,2,0.67,1,0.33,52
volleyball,v1,2022,11,3,14,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,134,3,5,1.67,0,10,0.5,2,0.67,0,1,3,1.0,1,0,0.0,6,2.0,2,0.67,164
volleyball,v1,2022,11,3,14,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,134,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,14,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,134,3,1,0.33,0,3,0.33,25,8.33,0,1,0,0.0,0,0,0.0,12,4.0,0,0.0,125
volleyball,v1,2022,11,3,14,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,134,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,11,1,0.36,9,3.0,0,0.0,83
volleyball,v1,2022,11,3,14,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,134,3,3,1.0,3,11,0.0,0,0.0,0,0,1,0.33,0,0,0.0,0,0.0,1,0.33,52
volleyball,v1,2022,11,3,14,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,134,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,14,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,134,3,14,4.67,5,36,0.25,1,0.33,1,3,0,0.0,19,1,0.42,7,2.33,0,0.0,96
volleyball,v1,2022,11,3,14,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,134,3,9,3.0,3,30,0.2,0,0.0,0,1,0,0.0,0,0,0.0,4,1.33,0,0.0,88
volleyball,v1,2022,11,3,14,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,134,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,2,2.0,0,0.0,50
volleyball,v1,2022,11,3,14,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,14,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,14,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,14,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,137,3,9,3.0,2,21,0.33,0,0.0,0,3,2,0.67,11,1,0.45,8,2.67,1,0.33,238
volleyball,v1,2022,11,3,14,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,137,3,0,0.0,0,0,0.0,5,1.67,0,0,0,0.0,18,0,0.72,7,2.33,0,0.0,206
volleyball,v1,2022,11,3,14,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,137,3,0,0.0,1,7,-0.14,0,0.0,0,1,2,0.67,0,0,0.0,0,0.0,2,0.67,168
volleyball,v1,2022,11,3,14,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,137,3,7,2.33,3,12,0.33,0,0.0,0,1,1,0.33,0,0,0.0,1,0.33,1,0.33,201
volleyball,v1,2022,11,3,14,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,137,3,16,5.33,3,39,0.33,0,0.0,0,3,0,0.0,0,0,0.0,6,2.0,1,0.33,310
volleyball,v1,2022,11,3,14,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,137,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0.0,2,2.0,0,0.0,150
volleyball,v1,2022,11,3,14,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,137,3,10,3.33,2,20,0.4,0,0.0,0,1,0,0.0,24,3,0.63,7,2.33,1,0.33,229
volleyball,v1,2022,11,3,14,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,137,3,1,0.33,0,2,0.5,35,11.67,1,0,0,0.0,0,0,0.0,13,4.33,0,0.0,276
volleyball,v1,2022,11,3,15,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,137,2,1,0.5,0,1,1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,1,0.5,160
volleyball,v1,2022,11,3,15,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,15,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,137,3,0,0.0,1,1,-1.0,36,12.0,1,0,0,0.0,0,0,0.0,13,4.33,0,0.0,199
volleyball,v1,2022,11,3,15,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,137,3,7,2.33,4,27,0.11,0,0.0,0,1,0,0.0,28,1,0.61,12,4.0,2,0.67,202
volleyball,v1,2022,11,3,15,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,137,3,5,1.67,5,32,0.0,1,0.33,0,1,1,0.33,28,1,0.61,7,2.33,0,0.0,178
volleyball,v1,2022,11,3,15,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,137,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,19,0,0.58,15,5.0,0,0.0,219
volleyball,v1,2022,11,3,15,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,137,3,2,0.67,3,11,-0.09,0,0.0,0,2,1,0.33,1,1,0.0,0,0.0,6,2.0,204
volleyball,v1,2022,11,3,15,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,137,3,5,1.67,3,9,0.22,1,0.33,0,1,1,0.33,0,0,0.0,2,0.67,0,0.0,167
volleyball,v1,2022,11,3,15,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,137,3,23,7.67,2,52,0.4,0,0.0,0,4,0,0.0,0,0,0.0,11,3.67,3,1.0,379
volleyball,v1,2022,11,3,15,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,15,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,137,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,3,15,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,15,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,135,3,4,1.33,1,9,0.33,0,0.0,0,1,0,0.0,1,0,0.0,1,0.33,3,1.0,93
volleyball,v1,2022,11,3,15,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,135,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,12,0,0.58,10,3.33,0,0.0,99
volleyball,v1,2022,11,3,15,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,135,2,0,0.0,0,0,0.0,2,1.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,42
volleyball,v1,2022,11,3,15,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,135,3,7,2.33,3,21,0.19,0,0.0,0,1,0,0.0,1,0,0.0,5,1.67,3,1.0,108
volleyball,v1,2022,11,3,15,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,135,3,2,0.67,1,5,0.2,37,12.33,1,0,1,0.33,1,0,0.0,9,3.0,2,0.67,151
volleyball,v1,2022,11,3,15,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,135,3,11,3.67,8,36,0.08,2,0.67,0,1,0,0.0,22,0,0.41,14,4.67,0,0.0,83
volleyball,v1,2022,11,3,15,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,135,2,0,0.0,1,1,-1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,28
volleyball,v1,2022,11,3,15,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,135,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,3,15,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,135,3,17,5.67,10,56,0.13,1,0.33,0,0,2,0.67,28,2,0.36,8,2.67,2,0.67,165
volleyball,v1,2022,11,3,15,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,135,3,8,2.67,3,19,0.26,0,0.0,0,2,0,0.0,9,1,0.78,13,4.33,0,0.0,96
volleyball,v1,2022,11,3,16,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,136,3,5,1.67,2,17,0.18,0,0.0,0,0,1,0.33,13,0,0.62,6,2.0,2,0.67,266
volleyball,v1,2022,11,3,16,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,136,1,0,0.0,0,1,0.0,0,0.0,0,1,0,0.0,3,0,0.67,1,1.0,0,0.0,181
volleyball,v1,2022,11,3,16,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,136,3,0,0.0,0,0,0.0,1,0.33,0,0,2,0.67,0,0,0.0,1,0.33,0,0.0,210
volleyball,v1,2022,11,3,16,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,136,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,16,0,0.63,12,4.0,0,0.0,303
volleyball,v1,2022,11,3,16,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,136,3,6,2.0,5,21,0.05,0,0.0,0,2,1,0.33,24,0,0.58,5,1.67,2,0.67,241
volleyball,v1,2022,11,3,16,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,136,3,6,2.0,0,13,0.46,0,0.0,0,1,2,0.67,0,0,0.0,2,0.67,0,0.0,254
volleyball,v1,2022,11,3,16,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2022,11,3,16,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,136,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
