sport,api_version,type,teamId,homeTeamFlg,season,season_id,week_number,game_number,season_type,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,first_name,last_name,full_name,G,MIN,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,AU_PTS,eFG%,TS%,shootingFoulsCommitted,shootingFoulsDrawn,personalFoulsCommitted,personalFoulsDrawn,offensiveFoulsCommitted,offensiveFoulsDrawn,doubleDoubles,tripleDoubles,GmSc
basketball,v1,Player,92,0,2022,6,2,10,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,202,,,1,0,0,0,0,0,0,0,1.0
basketball,v1,Player,92,0,2022,6,2,10,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,27,6,10,0.6,4,7,0.571,2,3,0.667,1,2,0.5,0,2,2,2,0,0,2,17,340,0.8,0.781,2,1,1,0,0,0,0,0,18.6
basketball,v1,Player,92,0,2022,6,2,10,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,38,13,18,0.722,3,3,1.0,10,15,0.667,1,1,1.0,4,5,9,6,2,1,1,30,673,0.806,0.813,2,1,0,0,0,0,0,0,53.52
basketball,v1,Player,92,0,2022,6,2,10,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,92,0,2022,6,2,10,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,33,4,8,0.5,1,3,0.333,3,5,0.6,0,0,,0,6,6,5,0,0,2,9,302,0.562,0.562,1,0,0,0,0,0,0,0,13.899999999999999
basketball,v1,Player,90,1,2022,6,2,10,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,10,0,2,0.0,0,0,,0,2,0.0,3,4,0.75,2,1,3,0,0,0,1,3,135,0.0,0.399,0,2,0,1,0,1,0,0,3.3
basketball,v1,Player,90,1,2022,6,2,10,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,90,1,2022,6,2,10,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,3,0,1,0.0,0,0,,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,1,94,0.0,0.266,0,1,0,0,0,0,0,0,0.6
basketball,v1,Player,90,1,2022,6,2,10,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,30,6,8,0.75,0,0,,6,8,0.75,1,1,1.0,4,7,11,1,1,1,1,13,309,0.75,0.77,0,1,0,0,0,0,1,0,24.919999999999998
basketball,v1,Player,90,1,2022,6,2,10,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,90,1,2022,6,2,10,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,23,4,6,0.667,0,0,,4,6,0.667,0,1,0.0,0,2,2,0,0,0,2,8,96,0.667,0.621,2,1,0,0,2,0,0,0,7.799999999999999
basketball,v1,Player,90,1,2022,6,2,10,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,22,6,12,0.5,3,6,0.5,3,6,0.5,0,0,,2,4,6,2,1,0,0,15,236,0.625,0.625,2,0,1,0,0,0,0,0,21.999999999999996
basketball,v1,Player,90,1,2022,6,2,10,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,38,9,21,0.429,3,9,0.333,6,12,0.5,3,3,1.0,0,5,5,3,1,0,5,24,235,0.5,0.538,0,2,1,0,0,0,0,0,26.800000000000004
basketball,v1,Player,90,1,2022,6,2,10,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,38,5,11,0.455,2,4,0.5,3,7,0.429,4,4,1.0,2,5,7,7,3,0,2,16,329,0.545,0.627,1,2,0,1,0,0,0,0,26.799999999999997
basketball,v1,Player,90,1,2022,6,2,10,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,9,1,2,0.5,0,1,0.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,2,102,0.5,0.5,0,0,1,0,0,0,0,0,2.0
basketball,v1,Player,90,1,2022,6,2,10,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,28,3,10,0.3,0,3,0.0,3,7,0.429,1,1,1.0,0,1,1,1,1,0,1,7,115,0.3,0.335,1,1,0,1,0,0,0,0,9.2
basketball,v1,Player,93,0,2022,6,2,11,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,1,33,10,17,0.588,0,0,,10,17,0.588,0,0,,3,5,8,4,1,0,2,20,299,0.588,0.588,0,0,0,1,0,0,0,0,29.400000000000002
basketball,v1,Player,93,0,2022,6,2,11,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,38,5,10,0.5,2,5,0.4,3,5,0.6,2,2,1.0,1,2,3,5,0,0,3,14,180,0.6,0.643,1,1,0,1,0,0,0,0,17.8
basketball,v1,Player,93,0,2022,6,2,11,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,93,0,2022,6,2,11,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,34,5,9,0.556,0,1,0.0,5,8,0.625,0,2,0.0,1,2,3,1,0,1,0,10,114,0.556,0.506,2,1,1,1,0,0,0,0,17.209999999999997
basketball,v1,Player,93,0,2022,6,2,11,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,37,3,12,0.25,2,8,0.25,1,4,0.25,2,2,1.0,0,1,1,2,2,0,2,10,81,0.333,0.388,1,1,0,0,0,0,0,0,12.9
basketball,v1,Player,93,0,2022,6,2,11,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,1,8,2,6,0.333,0,2,0.0,2,4,0.5,1,1,1.0,0,1,1,0,1,0,0,5,71,0.333,0.388,1,1,0,0,0,0,0,0,7.1
basketball,v1,Player,93,0,2022,6,2,11,Championship,233,54,54,CTR,,Nikki,Greene,Nikki Greene,1,28,2,7,0.286,0,0,,2,7,0.286,5,7,0.714,1,4,5,1,0,1,1,9,110,0.286,0.446,0,4,2,0,0,0,0,0,13.229999999999997
basketball,v1,Player,93,0,2022,6,2,11,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,1,5,0,1,0.0,0,0,,0,1,0.0,2,2,1.0,0,0,0,0,1,0,0,2,74,0.0,0.532,0,1,0,0,0,0,0,0,3.0
basketball,v1,Player,93,0,2022,6,2,11,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,93,0,2022,6,2,11,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,1,17,1,4,0.25,0,2,0.0,1,2,0.5,2,2,1.0,0,2,2,1,0,0,4,4,28,0.25,0.41,3,1,0,0,0,1,0,0,1.7000000000000002
basketball,v1,Player,93,0,2022,6,2,11,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,92,1,2022,6,2,11,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,9,5,5,1.0,0,0,,5,5,1.0,1,1,1.0,1,0,1,0,0,0,1,11,408,1.0,1.011,1,1,1,0,0,0,0,0,12.299999999999999
basketball,v1,Player,92,1,2022,6,2,11,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,28,6,15,0.4,0,1,0.0,6,14,0.429,2,2,1.0,0,5,5,10,3,0,3,14,425,0.4,0.441,1,1,0,1,0,0,1,0,24.9
basketball,v1,Player,92,1,2022,6,2,11,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,27,7,9,0.778,1,1,1.0,6,8,0.75,2,2,1.0,1,7,8,0,1,0,0,17,541,0.833,0.86,1,1,0,0,0,0,0,0,23.6
basketball,v1,Player,92,1,2022,6,2,11,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,22,2,4,0.5,0,0,,2,4,0.5,0,0,,1,3,4,1,2,0,2,4,293,0.5,0.5,1,0,1,1,0,0,0,0,6.699999999999999
basketball,v1,Player,92,1,2022,6,2,11,Championship,242,26,26,GDFD,,Danielle L.,McCray,Danielle L. McCray,1,9,1,3,0.333,0,0,,1,3,0.333,0,0,,0,1,1,2,0,0,0,2,267,0.333,0.333,1,0,0,0,0,0,0,0,4.1
basketball,v1,Player,92,1,2022,6,2,11,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,31,4,8,0.5,3,5,0.6,1,3,0.333,4,4,1.0,0,2,2,5,0,0,2,15,400,0.688,0.768,1,2,0,0,0,0,0,0,18.700000000000003
basketball,v1,Player,92,1,2022,6,2,11,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,11,1,1,1.0,1,1,1.0,0,0,,2,2,1.0,2,0,2,1,0,0,1,5,324,1.5,1.33,0,1,0,0,0,0,0,0,6.500000000000001
basketball,v1,Player,92,1,2022,6,2,11,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,29,7,12,0.583,3,5,0.6,4,7,0.571,0,0,,0,6,6,2,1,0,1,17,416,0.708,0.708,0,0,1,1,0,0,0,0,22.6
basketball,v1,Player,92,1,2022,6,2,11,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,1,12,3,6,0.5,0,0,,3,6,0.5,0,0,,2,0,2,0,0,0,1,6,266,0.5,0.5,1,0,0,0,1,0,0,0,7.6
basketball,v1,Player,92,1,2022,6,2,11,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,20,3,4,0.75,0,0,,3,4,0.75,3,3,1.0,1,3,4,1,1,0,1,9,357,0.75,0.846,2,2,0,0,0,0,0,0,12.499999999999998
basketball,v1,Player,92,1,2022,6,2,11,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,1,4,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,252,,,1,0,0,0,0,0,0,0,0.6
basketball,v1,Player,91,0,2022,6,2,12,Championship,235,88,88,GD,,Briahanna,Jackson,Briahanna Jackson,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,250,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,91,0,2022,6,2,12,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,9,2,2,1.0,0,0,,2,2,1.0,0,0,,0,2,2,1,0,2,2,4,294,1.0,1.0,0,0,0,0,1,0,0,0,6.059999999999999
basketball,v1,Player,91,0,2022,6,2,12,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,1,9,2,5,0.4,0,1,0.0,2,4,0.5,0,0,,0,1,1,0,0,0,1,4,231,0.4,0.4,1,0,2,0,0,0,0,0,3.3
basketball,v1,Player,91,0,2022,6,2,12,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,26,4,7,0.571,1,1,1.0,3,6,0.5,1,2,0.5,1,3,4,1,1,1,1,10,355,0.643,0.635,1,1,0,1,0,0,0,0,16.93
basketball,v1,Player,91,0,2022,6,2,12,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,35,4,7,0.571,3,6,0.5,1,1,1.0,0,1,0.0,3,0,3,5,2,0,2,11,400,0.786,0.739,0,0,0,0,0,0,0,0,17.8
basketball,v1,Player,91,0,2022,6,2,12,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,27,3,10,0.3,0,4,0.0,3,6,0.5,0,0,,0,4,4,12,0,0,5,6,290,0.3,0.3,3,0,2,0,0,0,0,0,10.999999999999996
basketball,v1,Player,91,0,2022,6,2,12,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,11,2,5,0.4,1,3,0.333,1,2,0.5,1,2,0.5,0,1,1,0,0,0,0,6,279,0.5,0.51,0,1,0,0,0,0,0,0,6.699999999999999
basketball,v1,Player,91,0,2022,6,2,12,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,21,0,1,0.0,0,1,0.0,0,0,,0,0,,0,1,1,0,1,0,0,0,231,0.0,0.0,0,0,3,0,0,0,0,0,0.09999999999999987
basketball,v1,Player,91,0,2022,6,2,12,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,242,,,1,0,0,0,0,0,0,0,0.0
basketball,v1,Player,91,0,2022,6,2,12,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,34,19,26,0.731,2,5,0.4,17,21,0.81,3,4,0.75,2,8,10,2,1,3,2,43,790,0.769,0.774,1,2,1,2,0,0,1,0,92.21999999999997
basketball,v1,Player,91,0,2022,6,2,12,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,26,5,6,0.833,3,4,0.75,2,2,1.0,0,0,,0,4,4,6,2,0,2,13,442,1.083,1.083,0,0,1,0,0,0,0,0,20.0
basketball,v1,Player,90,1,2022,6,2,12,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,6,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,40,0.0,0.0,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,90,1,2022,6,2,12,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,6,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,1,0,1,1,0,46,0.0,0.0,0,0,1,1,0,0,0,0,-0.21000000000000008
basketball,v1,Player,90,1,2022,6,2,12,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,18,0,4,0.0,0,1,0.0,0,3,0.0,0,0,,1,2,3,0,0,0,1,0,12,0.0,0.0,1,0,0,0,0,0,0,0,0.2999999999999998
basketball,v1,Player,90,1,2022,6,2,12,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,27,9,12,0.75,1,3,0.333,8,9,0.889,3,3,1.0,2,1,3,0,0,0,3,22,307,0.792,0.826,0,1,0,2,0,0,0,0,24.3
basketball,v1,Player,90,1,2022,6,2,12,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,25,3,7,0.429,0,2,0.0,3,5,0.6,0,0,,1,0,1,2,2,0,1,6,114,0.429,0.429,0,0,0,1,0,0,0,0,10.3
basketball,v1,Player,90,1,2022,6,2,12,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,36,10,23,0.435,1,6,0.167,9,17,0.529,7,9,0.778,1,5,6,7,7,0,3,28,371,0.457,0.519,1,4,0,2,0,0,0,0,42.300000000000004
basketball,v1,Player,90,1,2022,6,2,12,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,39,6,14,0.429,2,7,0.286,4,7,0.571,1,2,0.5,1,9,10,9,2,0,5,15,225,0.5,0.504,2,1,0,3,0,0,1,0,23.7
basketball,v1,Player,90,1,2022,6,2,12,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,1,6,1,2,0.5,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,3,62,0.75,0.75,0,0,1,0,0,0,0,0,3.0
basketball,v1,Player,90,1,2022,6,2,12,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,4,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,55,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,90,1,2022,6,2,12,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,16,3,7,0.429,0,0,,3,7,0.429,0,0,,0,1,1,0,1,0,1,6,83,0.429,0.429,0,0,0,0,0,1,0,0,7.5
basketball,v1,Player,90,1,2022,6,2,12,Championship,207,1,1,GDFD,,Ty,Young,Ty Young,1,17,1,2,0.5,1,2,0.5,0,0,,1,2,0.5,3,3,6,1,0,0,0,4,113,0.75,0.694,0,1,1,0,0,0,0,0,7.299999999999999
basketball,v1,Player,96,0,2022,6,3,13,Championship,244,24,24,CTR,,Kalani,Brown,Kalani Brown,1,27,8,12,0.667,0,0,,8,12,0.667,0,0,,4,8,12,2,1,0,2,16,492,0.667,0.667,0,0,0,2,1,0,1,0,24.799999999999997
basketball,v1,Player,96,0,2022,6,3,13,Championship,249,63,63,GD,,CC,Andrews,CC Andrews,1,7,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,174,0.0,0.0,0,0,2,0,0,0,0,0,-0.8
basketball,v1,Player,96,0,2022,6,3,13,Championship,258,42,42,GD,,Shannon,McCallum,Shannon McCallum,1,3,0,1,0.0,0,0,,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,195,0.0,0.0,1,0,0,0,0,1,0,0,0.3
basketball,v1,Player,96,0,2022,6,3,13,Championship,210,5,5,GD,,Essence,Carson,Essence Carson,1,31,3,10,0.3,0,3,0.0,3,7,0.429,2,4,0.5,0,2,2,4,3,1,3,8,242,0.3,0.34,1,2,1,2,1,1,0,0,16.299999999999997
basketball,v1,Player,96,0,2022,6,3,13,Championship,224,12,12,FWD,,Kiki,Harrigan,Kiki Harrigan,1,11,1,2,0.5,0,1,0.0,1,1,1.0,0,0,,2,1,3,0,1,1,4,2,215,0.5,0.5,0,0,0,0,0,0,0,0,2.079999999999999
basketball,v1,Player,96,0,2022,6,3,13,Championship,205,9,9,GD,,Natasha,Cloud,Natasha Cloud,1,30,3,7,0.429,1,3,0.333,2,4,0.5,2,2,1.0,0,4,4,6,2,1,4,9,292,0.5,0.571,2,1,1,2,1,0,0,0,16.63
basketball,v1,Player,96,0,2022,6,3,13,Championship,257,6,6,GD,,Kelsey,Mitchell,Kelsey Mitchell,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,200,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,96,0,2022,6,3,13,Championship,208,23,23,GD,,Laurin,Mincy,Laurin Mincy,1,31,4,11,0.364,1,4,0.25,3,7,0.429,2,2,1.0,0,1,1,4,0,0,2,11,237,0.409,0.463,1,1,1,0,1,0,0,0,13.299999999999999
basketball,v1,Player,96,0,2022,6,3,13,Championship,247,35,35,GD,,Tina,Roy,Tina Roy,1,7,0,2,0.0,0,2,0.0,0,0,,2,2,1.0,0,0,0,1,0,0,0,2,210,0.0,0.347,0,0,0,0,0,0,0,0,2.7
basketball,v1,Player,96,0,2022,6,3,13,Championship,254,21,21,GDFD,,DiJonai,Carrington,DiJonai Carrington,1,33,10,18,0.556,2,5,0.4,8,13,0.615,3,5,0.6,4,3,7,2,1,0,5,25,401,0.611,0.619,1,3,0,1,0,1,0,0,29.300000000000004
basketball,v1,Player,96,0,2022,6,3,13,Championship,243,8,8,CTR,,Drew,Edelman,Drew Edelman,1,20,6,7,0.857,0,0,,6,7,0.857,0,0,,1,4,5,1,0,0,1,12,392,0.857,0.857,1,0,0,0,0,0,0,0,16.0
basketball,v1,Player,95,1,2022,6,3,13,Championship,236,22,22,FWD,,Takoia,Larry,Takoia Larry,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,95,1,2022,6,3,13,Championship,240,4,4,GD,,Lexie,Brown,Lexie Brown,1,38,6,9,0.667,2,3,0.667,4,6,0.667,0,0,,0,1,1,3,3,0,1,14,273,0.778,0.778,1,0,0,2,0,1,0,0,20.799999999999997
basketball,v1,Player,95,1,2022,6,3,13,Championship,241,90,90,GDFD,,MeMe,Jackson,MeMe Jackson,1,29,0,7,0.0,0,6,0.0,0,1,0.0,0,0,,0,1,1,4,3,0,3,0,51,0.0,0.0,0,0,1,0,1,0,0,0,2.6999999999999993
basketball,v1,Player,95,1,2022,6,3,13,Championship,253,52,52,GD,,Brittany,Carter,Brittany Carter,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,90,,,0,0,0,0,0,0,0,0,-1.0
basketball,v1,Player,95,1,2022,6,3,13,Championship,213,7,7,FWD,,Jantel,Lavender,Jantel Lavender,1,35,9,17,0.529,0,0,,9,17,0.529,3,4,0.75,5,3,8,3,2,1,2,21,333,0.529,0.56,1,2,0,0,0,1,0,0,39.03
basketball,v1,Player,95,1,2022,6,3,13,Championship,237,17,17,GDFD,,Becca,Wann-Taylor,Becca Wann-Taylor,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,95,1,2022,6,3,13,Championship,234,25,25,FWD,,Lauren,Manis,Lauren Manis,1,29,6,13,0.462,1,3,0.333,5,10,0.5,4,5,0.8,4,6,10,3,2,1,2,17,318,0.5,0.559,2,3,1,2,1,1,1,0,31.67
basketball,v1,Player,95,1,2022,6,3,13,Championship,227,34,34,CTR,,Imani,McGee-Stafford,Imani McGee-Stafford,1,17,3,5,0.6,0,0,,3,5,0.6,1,1,1.0,1,2,3,1,1,0,4,7,122,0.6,0.643,1,1,1,0,1,0,0,0,6.799999999999997
basketball,v1,Player,95,1,2022,6,3,13,Championship,252,38,38,GD,,Dominique,Wilson,Dominique Wilson,1,22,5,8,0.625,3,5,0.6,2,3,0.667,2,2,1.0,0,2,2,3,2,0,1,15,266,0.812,0.845,1,1,1,0,0,1,0,0,20.300000000000004
basketball,v1,Player,95,1,2022,6,3,13,Championship,245,33,33,GDFD,,Antoinette,Bannister,Antoinette Bannister,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,100,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,95,1,2022,6,3,13,Championship,238,14,14,GD,,Taj,Cole,Taj Cole,1,27,3,11,0.273,0,3,0.0,3,8,0.375,0,0,,0,2,2,4,3,0,4,6,92,0.273,0.273,1,0,3,1,0,0,0,0,8.400000000000002
basketball,v1,Player,94,0,2022,6,3,14,Championship,209,30,30,FWD,,Jessica,Kuster,Jessica Kuster,1,23,1,4,0.25,0,2,0.0,1,2,0.5,0,0,,0,4,4,0,0,0,1,2,50,0.25,0.25,0,0,0,0,0,0,0,0,2.5999999999999996
basketball,v1,Player,94,0,2022,6,3,14,Championship,225,15,15,GD,,Rebecca,Harris,Rebecca Harris,1,22,1,6,0.167,0,4,0.0,1,2,0.5,0,0,,0,0,0,2,0,0,3,2,2,0.167,0.167,1,0,1,2,0,0,0,0,0.3999999999999999
basketball,v1,Player,94,0,2022,6,3,14,Championship,206,51,51,GD,,Sydney,Colson,Sydney Colson,1,28,2,8,0.25,0,5,0.0,2,3,0.667,2,2,1.0,1,1,2,3,0,0,5,6,49,0.25,0.338,1,1,0,2,0,0,0,0,4.899999999999999
basketball,v1,Player,94,0,2022,6,3,14,Championship,251,75,75,GD,,Air,Hearn,Air Hearn,1,17,2,6,0.333,1,3,0.333,1,3,0.333,0,0,,0,1,1,2,0,0,1,5,59,0.417,0.417,2,0,0,0,0,0,0,0,6.5
basketball,v1,Player,94,0,2022,6,3,14,Championship,246,69,69,GD,,Antoinette,Thompson,Antoinette Thompson,1,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,40,,,0,0,0,0,0,0,0,0,-1.0
basketball,v1,Player,94,0,2022,6,3,14,Championship,231,13,13,CTR,,Mercedes,Russell,Mercedes Russell,1,33,3,5,0.6,0,0,,3,5,0.6,1,3,0.333,1,8,9,0,0,1,2,7,112,0.6,0.554,0,2,3,2,0,0,0,0,9.749999999999996
basketball,v1,Player,94,0,2022,6,3,14,Championship,214,21,21,FWD,,Tianna,Hawkins,Tianna Hawkins,1,36,8,14,0.571,2,4,0.5,6,10,0.6,2,3,0.667,2,6,8,1,1,1,2,20,244,0.643,0.653,1,2,1,3,0,0,0,0,32.16
basketball,v1,Player,94,0,2022,6,3,14,Championship,232,92,92,GD,,Destinee,Walker,Destinee Walker,1,32,4,15,0.267,1,8,0.125,3,7,0.429,1,2,0.5,0,0,0,2,3,0,2,10,48,0.3,0.315,0,0,2,1,0,0,0,0,12.799999999999999
basketball,v1,Player,94,0,2022,6,3,14,Championship,242,26,26,GDFD,,Danielle L.,McCray,Danielle L. McCray,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,0,2022,6,3,14,Championship,255,37,37,FWD,,Chelsea,Phillips,Chelsea Phillips,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,50,,,0,0,0,0,0,0,0,0,0.0
basketball,v1,Player,94,0,2022,6,3,14,Championship,229,32,32,CTR,,Akela,Maize,Akela Maize,1,7,1,2,0.5,0,0,,1,2,0.5,0,0,,0,2,2,0,0,0,0,2,74,0.5,0.5,0,0,0,1,0,0,0,0,3.0
basketball,v1,Player,97,1,2022,6,3,14,Championship,248,43,43,GD,,Marjorie,Butler,Marjorie Butler,1,17,3,9,0.333,2,2,1.0,1,7,0.143,0,0,,0,2,2,1,1,0,1,8,266,0.444,0.444,1,0,2,0,0,0,0,0,9.699999999999998
basketball,v1,Player,97,1,2022,6,3,14,Championship,215,20,20,GD,,Kirby,Burkholder,Kirby Burkholder,1,23,2,3,0.667,1,1,1.0,1,2,0.5,2,2,1.0,2,3,5,2,2,0,0,7,381,0.833,0.902,0,1,1,0,0,0,0,0,13.1
basketball,v1,Player,97,1,2022,6,3,14,Championship,211,99,99,GD,,Odyssey,Sims,Odyssey Sims,1,18,2,6,0.333,0,1,0.0,2,5,0.4,2,2,1.0,1,5,6,1,0,0,2,6,287,0.333,0.436,0,1,2,1,0,0,0,0,6.899999999999999
basketball,v1,Player,97,1,2022,6,3,14,Championship,216,10,10,GD,,Courtney,Williams,Courtney Williams,1,24,2,12,0.167,0,2,0.0,2,10,0.2,0,0,,1,2,3,8,3,0,1,4,310,0.167,0.167,0,0,0,0,0,0,0,0,13.7
basketball,v1,Player,97,1,2022,6,3,14,Championship,250,73,73,FWD,,Danni,McCray,Danni McCray,1,12,1,4,0.25,0,1,0.0,1,3,0.333,0,0,,1,1,2,1,1,0,0,2,271,0.25,0.25,0,0,1,1,0,0,0,0,4.699999999999999
basketball,v1,Player,97,1,2022,6,3,14,Championship,226,2,None,FWD,,Isabelle,Harrison,Isabelle Harrison,1,25,5,11,0.455,0,0,,5,11,0.455,2,4,0.5,1,4,5,2,1,1,0,12,394,0.455,0.47,0,2,2,3,0,0,0,0,22.089999999999996
basketball,v1,Player,97,1,2022,6,3,14,Championship,256,36,36,GD,,Grace,Hunter,Grace Hunter,1,12,2,4,0.5,0,1,0.0,2,3,0.667,2,2,1.0,0,1,1,0,0,0,0,6,299,0.5,0.615,0,1,0,0,0,0,0,0,7.1
basketball,v1,Player,97,1,2022,6,3,14,Championship,239,40,40,FWD,,Toccara,Ross,Toccara Ross,1,14,1,2,0.5,0,0,,1,2,0.5,2,2,1.0,1,1,2,0,1,0,1,4,275,0.5,0.694,2,0,1,1,0,0,0,0,5.0
