sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,teamId,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,periodsPlayed,goals,assists,points,shots,turnovers,causedTurnovers,groundballs,shotPct,twoPointGoals,drawControls,sogPct,shotsSaved,shotsOnGoal,yellowCards,redCards,shotClockViolationsCommitted,shotClockViolationsDrawn,auTotalPoints,goalie_gamesPlayed,goalie_gamesStarted,goalie_goalsAgainst,goalie_saves,goalie_savePct,goalie_shotsFaced,goalie_shotClockViolationsCommitted,goalie_shotClockViolationsDrawn
lacrosse,v1,2022,17,2,10,Championship,228,162,34,34,ATT,,Alex,Aust Holman,Alex Aust Holman,5,0,0,0,2,0,0,0,0.0,0,0,0.5,1,1,,,1,1,83,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,395,21,21,MIDF,,Ally,Mastroianni,Ally Mastroianni,5,1,3,4,5,2,1,1,0.2,0,4,0.4,1,2,,,1,1,113,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,179,45,45,DEF,,Kayla,Wood,Kayla Wood,5,0,0,0,0,1,3,1,0.0,0,2,0.0,0,0,,,1,1,119,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,301,5,5,MIDF,,Kerrigan,Miller,Kerrigan Miller,5,1,0,1,2,0,0,0,0.5,0,0,0.5,0,1,,,1,1,97,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,491,32,32,MIDF,,Kelsey,Huff,Kelsey Huff,5,0,0,0,4,1,0,0,0.0,0,0,0.25,1,1,,,1,1,71,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,405,91,91,DEF,,Emma,Trenchard,Emma Trenchard,5,0,0,0,0,2,3,3,0.0,0,2,0.0,0,0,,,1,1,70,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,399,25,25,MIDF,,Jill,Girardi,Jill Girardi,5,1,0,1,3,2,0,1,0.33,0,1,0.33,0,1,,,1,1,40,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,180,66,66,DEF,,Molly,Little,Molly Little,5,0,1,1,0,0,3,2,0.0,0,2,0.0,0,0,,,1,1,82,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,5,1,0,1,1,2,0,1,1.0,0,0,1.0,0,1,,,1,1,38,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,156,83,83,DEF,,Kristen,Carr,Kristen Carr,5,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,1,1,54,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,404,52,52,GOAL,,Molly,Dougherty,Molly Dougherty,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,1,40,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,5,1,0,1,1,2,1,1,1.0,0,1,1.0,0,1,,,1,1,52,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,1,40,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,109,17,17,ATT,,Mollie,Stevens,Mollie Stevens,5,1,0,1,2,2,0,0,0.5,0,0,0.5,0,1,,,1,1,28,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,403,39,39,ATT,,Jamie,Ortega,Jamie Ortega,5,0,2,2,0,0,0,0,0.0,0,2,0.0,0,0,,,1,1,52,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,402,16,16,ATT,,Scottie Rose,Growney,Scottie Rose Growney,5,3,0,3,6,2,0,0,0.5,0,0,0.83,2,5,,,1,1,56,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,5,0,0,0,1,0,0,2,0.0,0,0,1.0,1,1,,,1,1,42,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,226,393,77,77,GOAL,,Taylor,Moreno,Taylor Moreno,5,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0,0,0,1,1,140,1,1,10,14,0.58,24,1,1
lacrosse,v1,2022,17,2,10,Championship,226,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,5,3,1,4,5,2,0,0,0.6,0,0,0.6,0,3,,,1,1,64,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,392,99,99,GOAL,,Paulina,DiFatta,Paulina DiFatta,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,7,2,10,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,0,0,0,6,0,0,3,0.0,0,0,0.17,1,1,,,7,2,14,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,184,41,41,ATT,,Shayna,Pirreca,Shayna Pirreca,4,1,0,2,4,0,0,0,0.25,1,0,0.75,2,3,,,7,2,22,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,1,0,1,5,2,0,4,0.2,0,1,0.8,3,4,,,7,2,10,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,2,1,4,0.0,0,0,0.0,0,0,0,0,7,2,61,1,1,7,9,0.56,16,7,2
lacrosse,v1,2022,17,2,11,Championship,229,396,40,40,ATT,,Aurora,Cordingley,Aurora Cordingley,4,1,0,1,2,0,0,0,0.5,0,0,1.0,1,2,,,7,2,20,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,397,27,27,MIDF,,Sydney,Watson,Sydney Watson,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,7,2,10,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,398,24,24,DEF,,Ally,Palermo,Ally Palermo,4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,,,7,2,2,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,401,54,54,DEF,,Sarah,Cooper,Sarah Cooper,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,7,2,10,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,1,1,2,7,3,1,0,0.14,0,0,0.71,4,5,,,7,2,6,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,0,1,1,4,0,1,2,0.0,0,3,0.0,0,0,,,7,2,36,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,0,0,0,2,1,1,0,0.0,0,3,0.0,0,0,,,7,2,20,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,1,2,1,0.0,0,0,0.0,0,0,,,7,2,28,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,229,394,20,20,DEF,,Courtney,Taylor,Courtney Taylor,4,0,0,0,0,0,1,0,0.0,0,1,0.0,0,0,,,7,2,24,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,395,21,21,MIDF,,Ally,Mastroianni,Ally Mastroianni,4,1,0,1,3,1,1,0,0.33,0,1,0.33,0,1,,,2,7,133,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,0,0,0,0,1,0,3,0.0,0,1,0.0,0,0,,,2,7,115,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,301,5,5,MIDF,,Kerrigan,Miller,Kerrigan Miller,4,0,0,0,2,1,0,0,0.0,0,0,1.0,2,2,,,2,7,103,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,162,34,34,ATT,,Alex,Aust Holman,Alex Aust Holman,4,0,1,1,1,0,0,0,0.0,0,0,0.0,0,0,,,2,7,119,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,300,35,35,DEF,,Lizzie,Colson,Lizzie Colson,4,1,1,2,1,1,2,1,1.0,0,1,1.0,0,1,,,2,7,151,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,4,0,0,0,2,2,0,1,0.0,0,0,0.0,0,0,,,2,7,101,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,7,115,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,1,0,5,0.0,0,0,0.0,0,0,0,0,2,7,194,1,1,4,11,0.73,15,2,7
lacrosse,v1,2022,17,2,11,Championship,228,127,44,44,DEF,,Sydney,Pirreca,Sydney Pirreca,4,1,0,1,2,1,0,1,0.5,0,0,1.0,1,2,,,2,7,119,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,424,88,88,ATT,,Charlotte,North,Charlotte North,4,3,0,4,6,0,0,0,0.5,1,0,0.67,1,4,,,2,7,198,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,491,32,32,MIDF,,Kelsey,Huff,Kelsey Huff,4,0,0,0,1,0,0,0,0.0,0,0,1.0,1,1,,,2,7,113,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,0,1,1,5,1,0,0,0.0,0,2,0.6,3,3,,,2,7,139,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,0,0,0,0,1,0,1,0.0,0,2,0.0,0,0,,,2,7,113,,,,,,,,
lacrosse,v1,2022,17,2,11,Championship,228,490,38,38,ATT,,Sam,Geiersbach,Sam Geiersbach,4,1,0,1,3,0,0,1,0.33,0,0,0.67,1,2,,,2,7,127,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,0,3,2,0.0,0,0,0.0,0,0,,,0,0,190,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,193,7,7,MIDF,,Amanda,Johansen,Amanda Johansen,4,2,0,2,5,0,2,1,0.4,0,4,1.0,3,5,,,0,0,172,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,2,1,3,6,0,0,0,0.33,0,0,0.83,3,5,,,0,0,127,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,1,2,0.0,0,0,0.0,0,0,0,0,0,0,142,1,1,3,4,0.57,7,0,0
lacrosse,v1,2022,17,2,12,Championship,227,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,1,1,1,0,1,1,0.0,0,0,1.0,1,1,,,0,0,121,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,406,3,3,ATT,,Lauren,Gilbert,Lauren Gilbert,4,1,0,1,2,2,0,0,0.5,0,0,1.0,1,2,,,0,0,99,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,400,12,12,MIDF,,Grace,Griffin,Grace Griffin,4,2,0,2,2,1,0,0,1.0,0,0,1.0,0,2,,,0,0,121,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,2,0,2,6,1,0,0,0.33,0,0,0.67,2,4,,,0,0,117,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,129,1,0,2,2,0.5,4,0,0
lacrosse,v1,2022,17,2,12,Championship,227,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,0,1,1,1,2,1,1,0.0,0,0,0.0,0,0,,,0,0,107,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,0,0,107,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,1,1,2,1,0,0,2,1.0,0,5,1.0,0,1,,,0,0,135,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,178,36,36,DEF,,Becca,Block,Becca Block,4,0,0,0,1,1,1,1,0.0,0,4,1.0,1,1,,,0,0,147,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,227,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,1,1,2,3,1,2,0,0.33,0,0,0.67,1,2,,,0,0,127,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,109,17,17,ATT,,Mollie,Stevens,Mollie Stevens,4,1,1,2,3,0,0,0,0.33,0,0,0.67,1,2,,,0,0,34,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,0,0,0,1,0,0,2,0.0,0,0,0.0,0,0,,,0,0,24,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,,,0,0,22,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,4,1,1,2,4,2,0,0,0.25,0,0,0.25,0,1,,,0,0,16,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,393,77,77,GOAL,,Taylor,Moreno,Taylor Moreno,4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,73,1,1,11,12,0.52,23,0,0
lacrosse,v1,2022,17,2,12,Championship,226,156,83,83,DEF,,Kristen,Carr,Kristen Carr,4,0,0,0,0,1,3,3,0.0,0,0,0.0,0,0,,,0,0,54,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,403,39,39,ATT,,Jamie,Ortega,Jamie Ortega,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,1,1,2,2,3,0,3,0.5,0,1,0.5,0,1,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,1,0,1,5,2,0,1,0.2,0,0,0.8,3,4,,,0,0,12,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,402,16,16,ATT,,Scottie Rose,Growney,Scottie Rose Growney,4,0,0,0,3,3,0,0,0.0,0,0,0.33,1,1,,,0,0,-6,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0,,,0,0,24,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,399,25,25,MIDF,,Jill,Girardi,Jill Girardi,4,1,0,2,4,0,0,1,0.25,1,2,0.5,1,2,,,0,0,40,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,404,52,52,GOAL,,Molly,Dougherty,Molly Dougherty,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,2,12,Championship,226,405,91,91,DEF,,Emma,Trenchard,Emma Trenchard,4,0,0,0,0,1,0,1,0.0,0,1,0.0,0,0,,,0,0,16,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,396,40,40,ATT,,Aurora,Cordingley,Aurora Cordingley,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,40,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,4,1,0,1,4,2,1,2,0.25,0,2,0.25,0,1,,,2,2,56,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,2,2,73,1,1,11,7,0.39,18,2,2
lacrosse,v1,2022,17,3,13,Championship,232,424,88,88,ATT,,Charlotte,North,Charlotte North,4,3,1,5,8,1,0,0,0.38,1,0,0.63,2,5,,,2,2,72,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,1,1,2,2,2,0,2,0.5,0,2,1.0,1,2,,,2,2,46,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,127,44,44,DEF,,Sydney,Pirreca,Sydney Pirreca,4,1,0,1,1,0,1,3,1.0,0,0,1.0,0,1,,,2,2,70,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,0,0,0,2,0,0,0,0.0,0,0,0.5,1,1,,,2,2,38,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,300,35,35,DEF,,Lizzie,Colson,Lizzie Colson,4,0,0,0,0,1,1,1,0.0,0,5,0.0,0,0,,,2,2,67,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,1,0,1,2,1,0,0,0.5,0,1,0.5,0,1,,,2,2,46,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,404,52,52,GOAL,,Molly,Dougherty,Molly Dougherty,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,40,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,,,2,2,32,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,2,2,42,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,401,54,54,DEF,,Sarah,Cooper,Sarah Cooper,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,40,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,232,301,5,5,MIDF,,Kerrigan,Miller,Kerrigan Miller,4,0,0,0,0,2,0,1,0.0,0,0,0.0,0,0,,,2,2,22,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,2,2,104,1,1,7,4,0.36,11,2,2
lacrosse,v1,2022,17,3,13,Championship,231,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,2,2,99,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,1,1,2,5,2,0,1,0.2,0,1,0.6,2,3,,,2,2,85,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,400,12,12,MIDF,,Grace,Griffin,Grace Griffin,4,0,1,1,1,1,2,2,0.0,0,0,0.0,0,0,,,2,2,109,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,4,1,0,1,1,0,0,0,1.0,0,0,1.0,0,1,,,2,2,97,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,184,41,41,ATT,,Shayna,Pirreca,Shayna Pirreca,4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,,,2,2,77,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,406,3,3,ATT,,Lauren,Gilbert,Lauren Gilbert,4,4,0,4,8,2,0,1,0.5,0,5,0.63,1,5,,,2,2,157,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,85,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,1,0,1,4,0,2,2,0.25,0,1,0.75,2,3,,,2,2,123,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,392,99,99,GOAL,,Paulina,DiFatta,Paulina DiFatta,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,2,2,85,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,0,0,0,3,2,3,0,0.0,0,4,0.67,2,2,,,2,2,109,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,156,83,83,DEF,,Kristen,Carr,Kristen Carr,4,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,,,2,2,109,,,,,,,,
lacrosse,v1,2022,17,3,13,Championship,231,162,34,34,ATT,,Alex,Aust Holman,Alex Aust Holman,4,4,0,4,4,1,0,1,1.0,0,1,1.0,0,4,,,2,2,174,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,405,91,91,DEF,,Emma,Trenchard,Emma Trenchard,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,109,17,17,ATT,,Mollie,Stevens,Mollie Stevens,4,0,0,0,4,1,0,0,0.0,0,1,0.5,2,2,,,0,0,10,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,402,16,16,ATT,,Scottie Rose,Growney,Scottie Rose Growney,4,1,0,1,3,0,0,2,0.33,0,0,1.0,2,3,,,0,0,32,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,0,1,1,8,1,0,2,0.0,0,2,0.38,3,3,,,0,0,18,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,397,27,27,MIDF,,Sydney,Watson,Sydney Watson,4,4,0,4,6,1,0,1,0.67,0,1,0.83,1,5,,,0,0,107,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,1,0,2,4,2,0,0,0.25,1,0,0.5,1,2,,,0,0,18,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,398,24,24,DEF,,Ally,Palermo,Ally Palermo,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,0,0,34,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,0,0,0,3,3,0,0,0.0,0,7,0.67,2,2,,,0,0,6,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,20,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,393,77,77,GOAL,,Taylor,Moreno,Taylor Moreno,4,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,75,1,1,11,12,0.52,23,0,0
lacrosse,v1,2022,17,3,14,Championship,230,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,0,0,34,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,490,38,38,ATT,,Sam,Geiersbach,Sam Geiersbach,4,1,0,1,3,2,0,0,0.33,0,1,1.0,2,3,,,0,0,14,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,230,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,0,0,0,1,1,0,1,0.0,0,0,0.0,0,0,,,0,0,14,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,193,7,7,MIDF,,Amanda,Johansen,Amanda Johansen,4,2,0,2,8,2,0,2,0.25,0,3,0.88,5,7,,,0,0,113,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,491,32,32,MIDF,,Kelsey,Huff,Kelsey Huff,4,3,0,3,5,0,0,1,0.6,0,0,0.8,1,4,,,0,0,156,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,0,2,1,0.0,0,0,0.0,0,0,0,0,0,0,216,1,1,5,10,0.67,15,0,0
lacrosse,v1,2022,17,3,14,Championship,233,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,2,0,2,3,2,0,0,0.67,0,0,1.0,1,3,,,0,0,111,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,403,39,39,ATT,,Jamie,Ortega,Jamie Ortega,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,395,21,21,MIDF,,Ally,Mastroianni,Ally Mastroianni,4,1,1,2,5,2,2,4,0.2,0,4,0.8,3,4,,,0,0,139,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,0,0,107,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,399,25,25,MIDF,,Jill,Girardi,Jill Girardi,4,0,0,0,2,0,0,0,0.0,0,1,0.0,0,0,,,0,0,107,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,178,36,36,DEF,,Becca,Block,Becca Block,4,0,0,0,0,0,2,3,0.0,0,1,0.0,0,0,,,0,0,137,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,,0,0,109,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,1,0,1,4,2,0,0,0.25,0,0,0.75,2,3,,,0,0,97,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,394,20,20,DEF,,Courtney,Taylor,Courtney Taylor,4,0,0,0,0,0,1,3,0.0,0,0,0.0,0,0,,,0,0,123,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,2,2,4,3,0,0,0,0.67,0,0,0.67,0,2,,,0,0,137,,,,,,,,
lacrosse,v1,2022,17,3,14,Championship,233,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,121,1,0,2,3,0.6,5,0,0
lacrosse,v1,2022,17,3,15,Championship,233,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,2,89,,,,,,,,
